time;thumb.bend;thumb.pressure;index.bend;index.pressure;middle.bend;middle.pressure;ring.bend;ring.pressure;little.bend;little.pressure;emg;imu
0.2250051;30;4836;5432;27;5668;50;5140;43;5725;568;1284;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2300053;26;4840;5425;23;5664;39;5152;50;5728;572;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2350054;31;4837;5429;26;5668;42;5140;42;5721;572;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2400055;26;4837;5432;22;5669;39;5144;39;5725;576;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2450056;34;4837;5428;26;5665;46;5152;31;5729;572;1305;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2500057;19;4837;5424;19;5665;39;5137;43;5724;573;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2550058;31;4836;5425;22;5673;46;5152;43;5728;576;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.260006;30;4840;5424;27;5669;42;5152;43;5729;580;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2650061;27;4836;5428;30;5665;39;5152;38;5725;569;1280;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2700062;30;4840;5425;19;5672;42;5137;39;5720;565;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2750063;26;4836;5424;30;5672;39;5141;35;5732;573;1297;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2800064;23;4837;5428;22;5664;42;5152;35;5728;576;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2850065;30;4840;5429;27;5669;39;5152;43;5729;573;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2900066;30;4836;5425;23;5669;50;5141;42;5728;569;1280;480;19;-232;1955;-705;-4207;15698;0;0;0
0.2950068;35;4840;5425;22;5665;42;5152;34;5724;576;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3000069;26;4837;5429;26;5672;43;5152;38;5724;577;1297;480;19;-232;1955;-705;-4207;15698;0;0;0
0.305007;27;4848;5433;19;5672;50;5152;34;5725;572;1305;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3100071;27;4836;5429;26;5665;42;5144;39;5724;569;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3150072;22;4836;5429;22;5672;42;5152;39;5725;572;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3200073;27;4836;5429;26;5676;54;5152;43;5721;568;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3250074;38;4837;5429;26;5669;42;5152;42;5725;572;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3300076;26;4837;5432;22;5668;39;5140;39;5721;573;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3350077;18;4840;5429;19;5665;50;5152;39;5725;569;1309;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3400078;27;4836;5421;14;5668;46;5137;42;5728;577;1276;480;19;-232;1955;-705;-4207;15698;0;0;0
0.3450079;31;4836;5432;22;5664;38;5152;42;5717;565;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.350008;30;4844;5421;26;5673;50;5137;35;5724;568;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
